season_code,league_name,division,Date,HomeTeam,AwayTeam,home_score,away_score,result,home_score_ht,away_score_ht,result_ht,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red
1617,Ligue 1,F1,2017-01-14,Rennes,Paris SG,0,1,A,0,1,A,12,9,1,4,5,2,15,7,0,2,0,0
1617,Ligue 1,F1,2017-01-14,Toulouse,Nantes,0,1,A,0,1,A,15,8,4,1,7,3,11,17,1,3,0,0
1617,Ligue 1,F1,2017-01-15,Caen,Lyon,3,2,H,2,2,D,12,16,5,5,7,5,26,21,3,3,0,0
1617,Ligue 1,F1,2017-01-15,Marseille,Monaco,1,4,A,1,3,A,8,14,3,9,11,6,7,7,1,1,0,0
1617,Ligue 1,F1,2017-01-15,Nice,Metz,0,0,D,0,0,D,12,15,2,3,3,4,16,13,2,1,0,0
1617,Ligue 1,F1,2017-01-18,Nantes,Caen,1,0,H,0,0,D,16,9,6,3,5,4,12,9,2,2,0,0
1617,Ligue 1,F1,2017-01-20,Bastia,Nice,1,1,D,1,1,D,11,17,2,5,0,4,16,9,1,0,1,0
1617,Ligue 1,F1,2017-01-21,Bordeaux,Toulouse,1,0,H,1,0,H,22,8,10,6,6,4,18,16,2,1,0,1
1617,Ligue 1,F1,2017-01-21,Dijon,Lille,0,0,D,0,0,D,19,11,4,3,10,7,17,19,2,2,0,0
1617,Ligue 1,F1,2017-01-21,Guingamp,Rennes,1,1,D,1,0,H,15,7,4,3,4,1,11,16,2,2,0,1
1617,Ligue 1,F1,2017-01-21,Metz,Montpellier,2,0,H,2,0,H,6,15,4,4,4,8,18,10,1,2,0,0
1617,Ligue 1,F1,2017-01-21,Nantes,Paris SG,0,2,A,0,1,A,7,15,0,5,6,5,15,11,2,1,0,0
1617,Ligue 1,F1,2017-01-22,Lyon,Marseille,3,1,H,1,0,H,19,11,8,4,6,8,14,18,1,2,0,0
1617,Ligue 1,F1,2017-01-22,Monaco,Lorient,4,0,H,3,0,H,16,6,7,3,3,6,7,12,1,1,0,0
1617,Ligue 1,F1,2017-01-22,St Etienne,Angers,2,1,H,0,1,A,12,16,4,5,6,3,8,8,2,3,0,0
1617,Ligue 1,F1,2017-01-27,Marseille,Montpellier,5,1,H,3,0,H,17,19,9,9,7,5,12,7,1,1,0,1
1617,Ligue 1,F1,2017-01-28,Angers,Metz,2,1,H,2,1,H,19,3,10,0,10,1,9,8,0,0,0,2
1617,Ligue 1,F1,2017-01-28,Bastia,Caen,1,1,D,1,1,D,11,18,3,5,4,9,11,14,2,2,0,0
1617,Ligue 1,F1,2017-01-28,Lorient,Dijon,2,3,A,0,1,A,15,5,6,4,2,2,13,11,4,3,0,0
1617,Ligue 1,F1,2017-01-28,Lyon,Lille,1,2,A,0,1,A,13,9,6,4,4,1,18,15,1,3,0,0
1617,Ligue 1,F1,2017-01-28,Nancy,Bordeaux,0,2,A,0,0,D,11,9,1,3,6,8,11,9,0,2,0,0
1617,Ligue 1,F1,2017-01-28,Rennes,Nantes,1,1,D,0,1,A,7,10,1,3,3,2,10,15,3,1,0,0
1617,Ligue 1,F1,2017-01-29,Nice,Guingamp,3,1,H,2,0,H,9,13,4,4,3,7,14,21,3,3,0,0
1617,Ligue 1,F1,2017-01-29,Paris SG,Monaco,1,1,D,0,0,D,11,14,4,7,4,13,13,11,0,1,0,0
1617,Ligue 1,F1,2017-01-29,Toulouse,St Etienne,0,3,A,0,1,A,13,20,3,6,3,3,17,21,2,4,1,0
1617,Ligue 1,F1,2017-02-03,Metz,Marseille,1,0,H,0,0,D,9,11,3,2,0,7,12,15,1,3,0,0
1617,Ligue 1,F1,2017-02-04,Bordeaux,Rennes,1,1,D,0,0,D,9,17,2,5,1,7,11,8,1,1,0,0
1617,Ligue 1,F1,2017-02-04,Dijon,Paris SG,1,3,A,1,1,D,7,21,1,8,2,9,12,5,1,2,0,0
1617,Ligue 1,F1,2017-02-04,Guingamp,Caen,0,1,A,0,0,D,13,10,4,2,9,1,11,13,1,2,0,0
1617,Ligue 1,F1,2017-02-04,Lille,Lorient,0,1,A,0,0,D,15,12,3,5,5,3,16,17,1,1,0,0
1617,Ligue 1,F1,2017-02-04,Monaco,Nice,3,0,H,0,0,D,14,11,7,1,4,4,21,11,1,1,0,0
1617,Ligue 1,F1,2017-02-04,Montpellier,Bastia,2,1,H,1,1,D,13,15,5,2,2,4,10,17,3,1,0,1
1617,Ligue 1,F1,2017-02-05,Nantes,Nancy,0,2,A,0,0,D,14,8,3,3,9,5,14,12,2,1,1,1
1617,Ligue 1,F1,2017-02-05,St Etienne,Lyon,2,0,H,2,0,H,13,12,6,4,8,3,17,19,2,2,1,2
1617,Ligue 1,F1,2017-02-05,Toulouse,Angers,4,0,H,0,0,D,15,12,8,3,4,5,16,12,2,4,0,0
1617,Ligue 1,F1,2017-02-07,Caen,Bordeaux,0,4,A,0,2,A,4,13,1,4,3,2,18,8,1,1,0,0
1617,Ligue 1,F1,2017-02-07,Montpellier,Monaco,1,2,A,0,2,A,11,11,2,5,6,3,15,13,1,1,0,1
1617,Ligue 1,F1,2017-02-07,Paris SG,Lille,2,1,H,0,0,D,20,4,7,3,9,1,9,11,1,3,0,0
1617,Ligue 1,F1,2017-02-08,Angers,Rennes,0,0,D,0,0,D,12,9,2,3,6,9,20,12,2,1,0,1
1617,Ligue 1,F1,2017-02-08,Lorient,Toulouse,1,1,D,0,1,A,10,12,5,4,9,4,7,9,2,2,0,0
1617,Ligue 1,F1,2017-02-08,Lyon,Nancy,4,0,H,2,0,H,18,7,6,2,8,3,15,6,1,1,0,0
1617,Ligue 1,F1,2017-02-08,Marseille,Guingamp,2,0,H,1,0,H,20,6,5,1,4,4,18,6,2,1,0,0
1617,Ligue 1,F1,2017-02-08,Metz,Dijon,2,1,H,0,0,D,13,12,3,5,3,1,14,11,1,2,0,1
1617,Ligue 1,F1,2017-02-08,Nice,St Etienne,1,0,H,1,0,H,14,10,5,2,2,6,7,16,1,3,0,0
1617,Ligue 1,F1,2017-02-10,Bordeaux,Paris SG,0,3,A,0,2,A,14,8,4,5,3,2,8,7,0,1,0,0
1617,Ligue 1,F1,2017-02-11,Dijon,Caen,2,0,H,1,0,H,8,11,3,5,2,5,17,13,1,0,0,0
1617,Ligue 1,F1,2017-02-11,Guingamp,Lyon,2,1,H,2,1,H,7,14,2,5,1,11,19,13,2,2,0,0
1617,Ligue 1,F1,2017-02-11,Lille,Angers,1,2,A,1,1,D,16,14,3,5,4,3,14,14,1,2,1,0
1617,Ligue 1,F1,2017-02-11,Monaco,Metz,5,0,H,3,0,H,26,5,13,1,8,3,7,11,1,3,0,0
1617,Ligue 1,F1,2017-02-11,Nancy,Montpellier,0,3,A,0,2,A,14,10,3,5,5,2,11,13,3,2,0,0
1617,Ligue 1,F1,2017-02-11,Toulouse,Bastia,4,1,H,2,0,H,18,12,7,4,7,3,13,12,3,1,0,2
1617,Ligue 1,F1,2017-02-12,Nantes,Marseille,3,2,H,2,0,H,15,11,7,3,8,7,14,9,1,1,0,0
1617,Ligue 1,F1,2017-02-12,Rennes,Nice,2,2,D,2,0,H,14,6,6,3,6,0,14,14,1,2,0,0
1617,Ligue 1,F1,2017-02-12,St Etienne,Lorient,4,0,H,2,0,H,11,5,5,2,4,2,13,10,0,0,0,0
1617,Ligue 1,F1,2017-02-17,Bastia,Monaco,1,1,D,1,0,H,9,16,3,4,3,8,14,10,2,0,0,0
1617,Ligue 1,F1,2017-02-18,Angers,Nancy,1,0,H,1,0,H,14,8,5,1,7,3,9,8,0,1,0,0
1617,Ligue 1,F1,2017-02-18,Caen,Lille,0,1,A,0,0,D,15,7,3,3,3,3,12,8,1,1,0,1
1617,Ligue 1,F1,2017-02-18,Lorient,Nice,0,1,A,0,1,A,16,5,5,4,5,1,14,15,3,2,0,1
1617,Ligue 1,F1,2017-02-18,Marseille,Rennes,2,0,H,0,0,D,11,8,5,1,3,5,11,1,1,0,0,0
1617,Ligue 1,F1,2017-02-18,Metz,Nantes,1,1,D,0,0,D,10,9,1,4,4,8,9,20,1,4,0,0
1617,Ligue 1,F1,2017-02-19,Bordeaux,Guingamp,3,0,H,2,0,H,21,14,7,4,5,6,14,17,2,2,0,1
1617,Ligue 1,F1,2017-02-19,Lyon,Dijon,4,2,H,1,1,D,33,8,13,3,9,2,10,14,1,4,0,0
1617,Ligue 1,F1,2017-02-19,Montpellier,St Etienne,2,1,H,0,1,A,17,7,4,4,4,5,6,13,1,0,0,1
1617,Ligue 1,F1,2017-02-19,Paris SG,Toulouse,0,0,D,0,0,D,14,3,3,1,7,2,11,16,1,3,0,0
1617,Ligue 1,F1,2017-02-21,Caen,Nancy,1,0,H,1,0,H,15,6,6,2,5,6,16,13,3,2,0,1
1617,Ligue 1,F1,2017-02-24,Nantes,Dijon,3,1,H,1,1,D,20,9,6,3,3,1,19,13,3,2,0,1
1617,Ligue 1,F1,2017-02-24,Nice,Montpellier,2,1,H,0,1,A,12,11,4,1,1,3,10,10,2,0,0,0
1617,Ligue 1,F1,2017-02-25,Angers,Bastia,3,0,H,1,0,H,24,12,15,3,5,7,12,6,2,0,0,1
1617,Ligue 1,F1,2017-02-25,Guingamp,Monaco,1,2,A,0,1,A,5,14,2,5,4,4,16,14,3,2,0,0
1617,Ligue 1,F1,2017-02-25,Lille,Bordeaux,2,3,A,0,1,A,7,14,2,9,3,3,14,12,4,2,2,0
1617,Ligue 1,F1,2017-02-25,Nancy,Toulouse,0,0,D,0,0,D,9,10,2,4,5,6,12,20,2,3,0,0
1617,Ligue 1,F1,2017-02-25,Rennes,Lorient,1,0,H,1,0,H,14,6,9,2,2,3,10,19,0,3,0,0
1617,Ligue 1,F1,2017-02-26,Lyon,Metz,5,0,H,1,0,H,27,9,7,2,10,1,10,7,1,3,0,0
1617,Ligue 1,F1,2017-02-26,Marseille,Paris SG,1,5,A,0,2,A,9,17,0,11,4,7,9,6,1,1,0,0
1617,Ligue 1,F1,2017-02-26,St Etienne,Caen,0,1,A,0,1,A,11,10,1,3,5,2,10,12,0,2,0,0
1617,Ligue 1,F1,2017-03-01,Bastia,Nantes,2,2,D,0,0,D,6,13,2,3,3,7,7,9,3,1,1,0
1617,Ligue 1,F1,2017-03-03,Bordeaux,Lyon,1,1,D,1,0,H,16,13,4,2,5,4,21,17,5,4,0,0
1617,Ligue 1,F1,2017-03-04,Bastia,St Etienne,0,0,D,0,0,D,5,11,1,2,4,4,8,15,1,1,1,1
1617,Ligue 1,F1,2017-03-04,Caen,Angers,2,3,A,1,2,A,16,9,3,4,4,3,11,9,1,2,0,0
1617,Ligue 1,F1,2017-03-04,Dijon,Nice,0,1,A,0,0,D,13,11,2,5,6,4,13,7,2,1,0,0
1617,Ligue 1,F1,2017-03-04,Metz,Rennes,1,1,D,1,0,H,10,17,4,8,3,4,11,17,3,3,0,0
1617,Ligue 1,F1,2017-03-04,Montpellier,Guingamp,1,1,D,0,0,D,11,6,2,3,9,7,9,9,1,0,0,0
1617,Ligue 1,F1,2017-03-04,Paris SG,Nancy,1,0,H,0,0,D,23,10,7,3,13,2,13,18,2,3,0,0
1617,Ligue 1,F1,2017-03-05,Lorient,Marseille,1,4,A,0,2,A,11,15,4,7,5,8,12,13,2,1,0,0
1617,Ligue 1,F1,2017-03-05,Monaco,Nantes,4,0,H,3,0,H,13,10,7,3,5,7,10,16,2,2,0,0
1617,Ligue 1,F1,2017-03-05,Toulouse,Lille,1,1,D,1,0,H,10,14,5,5,3,3,16,21,2,2,0,0
1617,Ligue 1,F1,2017-03-10,Marseille,Angers,3,0,H,2,0,H,11,14,4,7,2,4,11,10,1,0,0,0
1617,Ligue 1,F1,2017-03-10,Nice,Caen,2,2,D,0,1,A,14,6,4,2,6,0,13,12,2,1,0,0
1617,Ligue 1,F1,2017-03-11,Guingamp,Bastia,5,0,H,0,0,D,21,2,8,1,5,8,10,13,0,2,0,1
1617,Ligue 1,F1,2017-03-11,Monaco,Bordeaux,2,1,H,0,0,D,11,9,6,2,10,3,9,11,1,3,0,0
1617,Ligue 1,F1,2017-03-11,Montpellier,Nantes,2,3,A,1,1,D,14,14,8,7,3,5,6,17,0,3,0,0
1617,Ligue 1,F1,2017-03-11,Nancy,Lille,1,2,A,1,0,H,16,10,3,6,5,4,11,13,4,2,0,0
1617,Ligue 1,F1,2017-03-11,Rennes,Dijon,1,1,D,0,1,A,14,11,4,8,1,4,10,11,2,1,0,0
1617,Ligue 1,F1,2017-03-12,Lorient,Paris SG,1,2,A,0,1,A,6,12,2,6,3,9,9,7,2,1,0,0
1617,Ligue 1,F1,2017-03-12,Lyon,Toulouse,4,0,H,1,0,H,12,10,7,4,4,3,10,12,1,2,0,0
1617,Ligue 1,F1,2017-03-12,St Etienne,Metz,2,2,D,0,1,A,14,12,7,6,4,3,14,20,0,1,0,0
1617,Ligue 1,F1,2017-03-17,Lille,Marseille,0,0,D,0,0,D,9,7,2,4,7,8,18,7,1,4,0,0
1617,Ligue 1,F1,2017-03-17,Metz,Bastia,1,0,H,0,0,D,9,6,2,0,4,4,12,12,2,2,0,0
1617,Ligue 1,F1,2017-03-18,Angers,Guingamp,3,0,H,0,0,D,15,10,5,1,8,3,11,6,2,1,0,0
1617,Ligue 1,F1,2017-03-18,Bordeaux,Montpellier,5,1,H,3,0,H,13,13,7,4,5,8,7,9,0,0,0,1
1617,Ligue 1,F1,2017-03-18,Nancy,Lorient,2,3,A,2,0,H,14,7,7,5,8,3,16,7,1,2,0,0
1617,Ligue 1,F1,2017-03-18,Nantes,Nice,1,1,D,1,1,D,18,5,5,2,5,4,7,12,3,1,0,0
1617,Ligue 1,F1,2017-03-18,Toulouse,Rennes,0,0,D,0,0,D,6,17,0,3,5,9,14,14,1,2,1,0
1617,Ligue 1,F1,2017-03-19,Caen,Monaco,0,3,A,0,1,A,5,16,1,7,2,7,8,14,1,0,0,0
1617,Ligue 1,F1,2017-03-19,Dijon,St Etienne,0,1,A,0,0,D,17,16,0,4,3,6,13,9,2,1,0,0
1617,Ligue 1,F1,2017-03-19,Paris SG,Lyon,2,1,H,2,1,H,12,11,4,2,8,10,11,8,2,1,0,0
1617,Ligue 1,F1,2017-03-31,Guingamp,Nancy,1,0,H,0,0,D,17,4,3,1,12,1,14,9,1,2,0,1
1617,Ligue 1,F1,2017-04-01,Bastia,Lille,0,1,A,0,0,D,14,9,2,3,5,0,9,15,1,1,0,0
1617,Ligue 1,F1,2017-04-01,Marseille,Dijon,1,1,D,0,1,A,19,8,5,5,4,3,9,17,2,4,0,0
1617,Ligue 1,F1,2017-04-02,Lorient,Caen,1,0,H,1,0,H,13,16,2,3,8,3,8,9,1,1,1,1
1617,Ligue 1,F1,2017-04-02,Montpellier,Toulouse,0,1,A,0,1,A,18,9,2,4,5,8,9,9,2,2,0,0
1617,Ligue 1,F1,2017-04-02,Nantes,Angers,2,1,H,0,0,D,13,18,3,3,4,3,9,9,1,1,0,1
1617,Ligue 1,F1,2017-04-02,Nice,Bordeaux,2,1,H,2,1,H,10,18,4,4,3,6,15,14,2,1,0,0
1617,Ligue 1,F1,2017-04-02,Rennes,Lyon,1,1,D,0,0,D,7,20,2,6,4,8,8,17,1,1,1,0
1617,Ligue 1,F1,2017-04-05,Metz,Lyon,0,3,A,0,0,D,15,18,3,6,7,6,11,15,3,1,0,0
1617,Ligue 1,F1,2017-04-07,Lille,Nice,1,2,A,1,2,A,11,12,3,7,5,3,22,13,1,1,0,0
1617,Ligue 1,F1,2017-04-08,Angers,Monaco,0,1,A,0,0,D,16,11,4,6,4,6,13,15,2,1,0,0
1617,Ligue 1,F1,2017-04-08,Bordeaux,Metz,3,0,H,1,0,H,17,9,6,5,4,2,8,14,2,2,0,1
1617,Ligue 1,F1,2017-04-08,Caen,Montpellier,0,2,A,0,0,D,14,15,4,6,2,5,15,12,4,3,0,0
1617,Ligue 1,F1,2017-04-08,Dijon,Bastia,1,2,A,1,1,D,14,13,6,7,8,2,14,11,2,0,0,0
1617,Ligue 1,F1,2017-04-08,Lyon,Lorient,1,4,A,1,1,D,16,14,5,6,5,4,13,10,3,1,0,0
1617,Ligue 1,F1,2017-04-08,Nancy,Rennes,3,0,H,1,0,H,14,9,5,5,4,4,12,18,2,1,0,0
1617,Ligue 1,F1,2017-04-09,Paris SG,Guingamp,4,0,H,0,0,D,17,12,7,4,7,4,12,12,1,2,0,0
1617,Ligue 1,F1,2017-04-09,St Etienne,Nantes,1,1,D,0,1,A,11,10,4,3,8,2,12,11,3,2,0,0
1617,Ligue 1,F1,2017-04-09,Toulouse,Marseille,0,0,D,0,0,D,11,15,4,3,7,7,16,12,2,2,0,0
1617,Ligue 1,F1,2017-04-14,Angers,Paris SG,0,2,A,0,1,A,17,10,4,2,5,1,13,12,2,1,0,0
1617,Ligue 1,F1,2017-04-15,Guingamp,Toulouse,2,1,H,0,0,D,20,9,8,2,11,2,11,19,3,2,0,0
1617,Ligue 1,F1,2017-04-15,Metz,Caen,2,2,D,0,0,D,8,13,2,3,1,2,12,7,1,1,0,0
1617,Ligue 1,F1,2017-04-15,Monaco,Dijon,2,1,H,0,1,A,20,8,7,4,15,4,11,14,1,3,0,0
1617,Ligue 1,F1,2017-04-15,Montpellier,Lorient,2,0,H,2,0,H,10,11,5,3,3,8,5,7,1,2,0,0
1617,Ligue 1,F1,2017-04-15,Nice,Nancy,3,1,H,1,1,D,14,8,4,3,1,7,8,16,1,2,0,0
1617,Ligue 1,F1,2017-04-15,Rennes,Lille,2,0,H,2,0,H,10,22,3,5,1,10,11,10,1,2,0,0
1617,Ligue 1,F1,2017-04-16,Bastia,Lyon,0,3,A,,,,,,,,,,,,,,,
1617,Ligue 1,F1,2017-04-16,Marseille,St Etienne,4,0,H,2,0,H,12,7,7,3,3,3,14,16,1,2,0,0
1617,Ligue 1,F1,2017-04-16,Nantes,Bordeaux,0,1,A,0,0,D,10,12,0,5,6,3,15,13,1,3,0,0
1617,Ligue 1,F1,2017-04-18,Metz,Paris SG,2,3,A,0,2,A,6,18,2,6,1,8,13,11,1,1,0,0
1617,Ligue 1,F1,2017-04-21,Nancy,Marseille,0,0,D,0,0,D,9,18,2,3,3,7,9,10,0,2,0,0
1617,Ligue 1,F1,2017-04-22,Bordeaux,Bastia,2,0,H,0,0,D,14,13,6,1,5,7,12,16,2,2,0,1
1617,Ligue 1,F1,2017-04-22,Caen,Nantes,0,2,A,0,2,A,13,16,2,8,8,2,11,10,1,1,0,0
1617,Ligue 1,F1,2017-04-22,Dijon,Angers,3,2,H,3,0,H,15,9,6,5,4,5,11,13,2,2,0,0
1617,Ligue 1,F1,2017-04-22,Lille,Guingamp,3,0,H,2,0,H,25,10,9,7,4,8,14,11,0,2,0,0
1617,Ligue 1,F1,2017-04-22,Lorient,Metz,5,1,H,1,1,D,19,7,9,3,8,4,12,10,1,1,0,0
1617,Ligue 1,F1,2017-04-22,Paris SG,Montpellier,2,0,H,1,0,H,19,15,9,4,6,6,10,5,1,0,0,0
1617,Ligue 1,F1,2017-04-23,Lyon,Monaco,1,2,A,0,2,A,8,14,3,6,7,6,14,12,2,1,0,0
1617,Ligue 1,F1,2017-04-23,St Etienne,Rennes,1,1,D,1,1,D,7,7,2,2,6,4,11,14,1,3,0,0
1617,Ligue 1,F1,2017-04-23,Toulouse,Nice,1,1,D,0,0,D,4,14,3,3,6,5,20,11,3,5,0,0
1617,Ligue 1,F1,2017-04-28,Angers,Lyon,1,2,A,0,2,A,23,8,7,3,8,8,14,11,2,3,1,0
1617,Ligue 1,F1,2017-04-29,Bastia,Rennes,1,0,H,0,0,D,4,12,3,4,2,7,12,17,1,1,0,0
1617,Ligue 1,F1,2017-04-29,Guingamp,St Etienne,0,2,A,0,0,D,12,11,4,8,2,3,10,11,0,0,0,0
1617,Ligue 1,F1,2017-04-29,Metz,Nancy,2,1,H,1,1,D,12,8,7,4,8,5,17,17,2,3,0,0
1617,Ligue 1,F1,2017-04-29,Monaco,Toulouse,3,1,H,0,0,D,28,7,11,3,11,2,8,15,1,4,0,0
1617,Ligue 1,F1,2017-04-29,Montpellier,Lille,0,3,A,0,1,A,18,11,7,5,8,3,7,14,1,2,0,0
1617,Ligue 1,F1,2017-04-29,Nantes,Lorient,1,0,H,0,0,D,15,4,7,0,5,6,10,10,0,2,0,0
1617,Ligue 1,F1,2017-04-30,Caen,Marseille,1,5,A,1,3,A,14,13,5,8,11,2,4,11,2,4,0,0
1617,Ligue 1,F1,2017-04-30,Dijon,Bordeaux,0,0,D,0,0,D,16,13,6,1,5,7,11,13,0,1,0,0
1617,Ligue 1,F1,2017-04-30,Nice,Paris SG,3,1,H,1,0,H,6,16,3,5,2,8,11,15,2,3,0,2
1617,Ligue 1,F1,2017-05-05,St Etienne,Bordeaux,2,2,D,1,1,D,15,11,5,5,7,7,14,11,1,2,0,1
1617,Ligue 1,F1,2017-05-06,Guingamp,Dijon,4,0,H,1,0,H,14,20,8,5,9,15,13,12,0,0,0,0
1617,Ligue 1,F1,2017-05-06,Lille,Metz,0,2,A,0,1,A,12,7,0,3,11,2,14,9,1,0,0,0
1617,Ligue 1,F1,2017-05-06,Lorient,Angers,1,1,D,0,0,D,6,9,3,4,2,7,11,8,1,0,0,0
1617,Ligue 1,F1,2017-05-06,Nancy,Monaco,0,3,A,0,2,A,6,18,2,8,5,5,8,7,1,1,0,0
1617,Ligue 1,F1,2017-05-06,Paris SG,Bastia,5,0,H,2,0,H,27,6,12,0,11,4,11,3,1,2,0,0
1617,Ligue 1,F1,2017-05-06,Toulouse,Caen,0,1,A,0,0,D,9,11,5,4,5,5,10,9,3,2,0,0
1617,Ligue 1,F1,2017-05-07,Lyon,Nantes,3,2,H,0,1,A,16,5,7,2,9,5,10,20,0,1,0,0
1617,Ligue 1,F1,2017-05-07,Marseille,Nice,2,1,H,1,0,H,18,17,7,5,4,5,15,8,5,1,0,0
1617,Ligue 1,F1,2017-05-07,Rennes,Montpellier,1,0,H,0,0,D,10,6,4,1,2,6,13,9,3,2,0,0
1617,Ligue 1,F1,2017-05-14,Bastia,Lorient,2,0,H,0,0,D,11,9,6,1,5,9,14,11,3,2,0,0
1617,Ligue 1,F1,2017-05-14,Bordeaux,Marseille,1,1,D,1,0,H,11,14,5,3,3,4,18,14,1,2,0,0
1617,Ligue 1,F1,2017-05-14,Caen,Rennes,0,1,A,0,0,D,10,10,2,7,11,1,7,9,2,1,0,0
1617,Ligue 1,F1,2017-05-14,Dijon,Nancy,2,0,H,0,0,D,20,9,5,2,4,6,17,17,2,2,0,0
1617,Ligue 1,F1,2017-05-14,Metz,Toulouse,1,1,D,0,1,A,14,17,6,6,6,3,16,13,0,0,0,0
1617,Ligue 1,F1,2017-05-14,Monaco,Lille,4,0,H,2,0,H,11,14,3,4,6,7,17,10,1,2,0,0
1617,Ligue 1,F1,2017-05-14,Montpellier,Lyon,1,3,A,1,2,A,15,14,4,6,4,1,16,10,3,1,0,0
1617,Ligue 1,F1,2017-05-14,Nantes,Guingamp,4,1,H,1,0,H,14,8,5,2,9,6,6,10,2,4,0,0
1617,Ligue 1,F1,2017-05-14,Nice,Angers,0,2,A,0,1,A,12,14,5,6,7,4,11,6,1,1,0,0
1617,Ligue 1,F1,2017-05-14,St Etienne,Paris SG,0,5,A,0,2,A,9,21,2,11,5,8,9,5,1,1,0,0
1617,Ligue 1,F1,2017-05-17,Monaco,St Etienne,2,0,H,1,0,H,14,5,5,3,10,4,6,9,1,1,0,0
1617,Ligue 1,F1,2017-05-20,Angers,Montpellier,2,0,H,0,0,D,18,12,5,5,6,4,6,10,0,2,0,0
1617,Ligue 1,F1,2017-05-20,Guingamp,Metz,1,0,H,1,0,H,21,8,6,0,7,3,14,15,0,2,0,0
1617,Ligue 1,F1,2017-05-20,Lille,Nantes,3,0,H,1,0,H,17,9,6,2,2,10,5,13,0,2,0,1
1617,Ligue 1,F1,2017-05-20,Lorient,Bordeaux,1,1,D,0,1,A,9,10,4,4,7,3,12,12,2,2,0,0
1617,Ligue 1,F1,2017-05-20,Lyon,Nice,3,3,D,1,1,D,15,14,4,7,8,2,14,11,0,1,0,0
1617,Ligue 1,F1,2017-05-20,Marseille,Bastia,1,0,H,0,0,D,12,4,3,0,6,1,17,20,3,2,0,0
1617,Ligue 1,F1,2017-05-20,Nancy,St Etienne,3,1,H,1,0,H,14,8,5,2,7,5,14,10,2,0,0,0
1617,Ligue 1,F1,2017-05-20,Paris SG,Caen,1,1,D,1,0,H,18,16,5,6,8,5,11,8,0,1,0,0
1617,Ligue 1,F1,2017-05-20,Rennes,Monaco,2,3,A,0,1,A,18,23,5,12,3,5,9,12,0,0,0,0
1617,Ligue 1,F1,2017-05-20,Toulouse,Dijon,0,0,D,0,0,D,16,8,2,5,8,4,11,16,1,2,0,0
1718,Ligue 1,F1,2017-08-04,Monaco,Toulouse,3,2,H,1,1,D,17,6,7,3,8,2,12,23,1,3,0,0
1718,Ligue 1,F1,2017-08-05,Lyon,Strasbourg,4,0,H,1,0,H,12,7,7,1,3,4,11,16,2,3,0,0
1718,Ligue 1,F1,2017-08-05,Metz,Guingamp,1,3,A,1,1,D,6,13,4,5,3,3,9,13,1,2,0,0
1718,Ligue 1,F1,2017-08-05,Montpellier,Caen,1,0,H,0,0,D,10,8,2,1,9,3,9,11,2,1,0,0
1718,Ligue 1,F1,2017-08-05,Paris SG,Amiens,2,0,H,1,0,H,16,7,5,1,8,3,9,12,0,1,0,0
1718,Ligue 1,F1,2017-08-05,St Etienne,Nice,1,0,H,1,0,H,8,6,3,2,2,7,11,8,2,1,0,0
1718,Ligue 1,F1,2017-08-05,Troyes,Rennes,1,1,D,0,0,D,11,16,4,4,6,7,13,8,1,0,0,0
1718,Ligue 1,F1,2017-08-06,Angers,Bordeaux,2,2,D,1,1,D,9,7,5,4,0,5,16,15,3,2,0,0
1718,Ligue 1,F1,2017-08-06,Lille,Nantes,3,0,H,0,0,D,14,9,5,4,15,3,11,17,2,3,0,0
1718,Ligue 1,F1,2017-08-06,Marseille,Dijon,3,0,H,0,0,D,18,12,5,1,7,3,7,10,1,0,0,0
1718,Ligue 1,F1,2017-08-11,Nice,Troyes,1,2,A,0,0,D,20,10,6,4,10,4,11,8,2,3,0,0
1718,Ligue 1,F1,2017-08-11,Rennes,Lyon,1,2,A,0,0,D,17,17,5,8,14,2,9,16,1,3,0,0
1718,Ligue 1,F1,2017-08-12,Amiens,Angers,0,2,A,0,1,A,10,12,1,6,5,5,8,18,3,2,0,0
1718,Ligue 1,F1,2017-08-12,Bordeaux,Metz,2,0,H,1,0,H,12,6,5,1,5,1,17,10,1,2,0,0
1718,Ligue 1,F1,2017-08-12,Caen,St Etienne,0,1,A,0,0,D,10,6,4,4,8,2,12,15,1,1,0,0
1718,Ligue 1,F1,2017-08-12,Nantes,Marseille,0,1,A,0,0,D,14,13,3,10,6,9,13,12,1,3,0,0
1718,Ligue 1,F1,2017-08-12,Toulouse,Montpellier,1,0,H,1,0,H,8,14,4,1,5,3,25,12,4,3,0,0
1718,Ligue 1,F1,2017-08-13,Dijon,Monaco,1,4,A,1,3,A,15,16,3,6,6,10,10,12,0,2,0,0
1718,Ligue 1,F1,2017-08-13,Guingamp,Paris SG,0,3,A,0,0,D,4,21,0,8,4,6,9,13,2,2,0,0
1718,Ligue 1,F1,2017-08-13,Strasbourg,Lille,3,0,H,0,0,D,22,12,9,2,7,5,8,13,1,2,0,1
1718,Ligue 1,F1,2017-08-18,Metz,Monaco,0,1,A,0,0,D,9,22,5,5,6,6,17,16,2,1,0,0
1718,Ligue 1,F1,2017-08-19,Lyon,Bordeaux,3,3,D,2,1,H,8,16,5,6,0,8,20,16,2,2,1,0
